date,title,stock,close,volume,1_past_close,2_past_close,3_past_close,4_past_close,5_past_close,next_close,next_volume,label
2011-10-18,"General Electric Company Earnings Preview: Analysts Expect Falling Revenue, Rising EPS",BIO,0.0285402508724352,0.3409090909090908,-0.0324619971629394,0.0024299601038693,0.0039245094545257,0.0094218119811715,-0.0033080520928647,-0.0033891093097846,0.086286594761171,2
2017-11-03,48 Stocks Moving In Friday's Mid-Day Session,BIO,0.2050336981919311,1.8963911525029105,-0.0042228870208751,-0.0087810761851595,0.0035614757264994,-0.0139570757507402,0.006708043760073,-0.006120442281891,-0.5337620578778135,1
2018-05-17,"Benzinga's Daily Biotech Pulse: ASCO Abstracts, Fibrocell, Ispen And More",BIO,-0.01676316984025,0.5125628140703518,0.0270031780010429,-0.009968579339163,0.0067372546709894,0.0220931192177553,0.0104004167067559,0.0168746817317368,-0.6797853309481217,0
2018-05-22,"Benzinga's Daily Biotech Pulse: Melinta, Ardelyx Pull Back On Offerings, Insys Awaits FDA Verdict",BIO,-0.0099904661281298,-0.2128146453089244,0.0021257461064347,0.0168746817317368,-0.01676316984025,0.0270031780010429,-0.009968579339163,-0.0015550930060574,0.9622093023255812,2
2018-07-11,"Benzinga's Daily Biotech Pulse: Pfizer To Defer Price Hikes, Idera-BioCryst Merger Falls Through, ArQule To Offer Shares",BIO,-0.0114870798683115,0.2802802802802802,-0.0003959320100558,0.0172864986048799,0.0101037870809679,0.0069648637331241,0.0125138106072426,0.0093498106039182,-0.325254104769351,0
2018-07-25,"Benzinga's Daily Biotech Pulse: Merck's Keytruda Found Effective, Nabriva To Acquire Zavante, FDA Denies Agile",BIO,0.0123381227670908,-0.4164345403899722,-0.0004219293939786,0.0087742032947872,-0.0031006630817304,0.0095222887922157,0.0029079535292164,0.0058371877121212,0.1396181384248209,0
2018-07-26,"Benzinga's Daily Biotech Pulse: Biogen, AC Immune Slip Despite Positive Trials, Sarepta Slapped With Clinical Hold",BIO,0.0058371877121212,0.1396181384248209,0.0123381227670908,-0.0004219293939786,0.0087742032947872,-0.0031006630817304,0.0095222887922157,-0.0196740639595375,0.2282722513089006,1
2018-07-27,"Benzinga's Daily Biotech Pulse: Achaogen To Trim Workforce By 28%, Amgen's Beat-And-Raise Quarter",BIO,-0.0196740639595375,0.2282722513089006,0.0058371877121212,0.0123381227670908,-0.0004219293939786,0.0087742032947872,-0.0031006630817304,-0.0107337619267605,-0.2617220801364024,1
2018-08-07,"Earnings Scheduled For August 7, 2018",BIO,-0.0205421167715006,0.5287723785166241,0.0104747889293665,0.001475655887581,-3.2110368819893154e-05,0.0165661737843001,0.0082527096967106,0.0240476183656219,0.286909242994563,0
2018-08-07,"The Daily Biotech Pulse: FDA Snub For Gemphire, Ligand Earnings, Insmed's Antibiotic Faces FDA Panel",BIO,-0.0205421167715006,0.5287723785166241,0.0104747889293665,0.001475655887581,-3.2110368819893154e-05,0.0165661737843001,0.0082527096967106,0.0240476183656219,0.286909242994563,0
2018-08-08,"The Daily Biotech Pulse: FDA Panel Backs Insmed, Eidos' Maiden Earnings Report, Paratek Awaits Adcom Verdict",BIO,0.0240476183656219,0.286909242994563,-0.0205421167715006,0.0104747889293665,0.001475655887581,-3.2110368819893154e-05,0.0165661737843001,0.0054045242985609,-0.6594085147871303,0
2018-08-30,"The Daily Biotech Pulse: Verastem Gets New CFO, Mesoblast Earnings, Vertex's Precision Medicine Collaboration",BIO,0.0036971232259388,0.3955119214586255,-0.0002464642670522,-0.0003079384792105,0.0188229383115265,0.0053935405724503,-0.0132889936322622,-0.0014734206769192,-0.3296482412060302,2
2018-12-21,"The Daily Biotech Pulse: Proteostasis Delays Data, Akron Gets New CEO, Pfizer Halts Vaccine Trial",BIO,-0.0241949294508836,0.4404915912031049,-0.0165581216146245,-0.0209210432852965,-0.0126327350433951,-0.0193689085218936,-0.0098289574359771,-0.0237302768558244,-0.7970363718006286,1
2019-02-22,"The Week Ahead In Biotech: Conferences, PDUFA Dates, Clinical Trials, Earnings, IPOs",BIO,-0.0002915600106924,0.0608658379768538,0.0058664154902281,0.0099236936236726,-0.0010357282795362,0.0341212701858499,-0.0014133278777291,0.0035002968748469,0.0565656565656564,2
2019-02-28,"The Daily Biotech Pulse: Bristol-Myers Squibb-Celgene Deal Faces Setback, Syneos Hit By SEC Probe, FDA Cheer For T2 Biosystems",BIO,-0.0112777708968396,0.8151595744680851,0.0041045008144133,-0.0085386457855259,0.0035002968748469,-0.0002915600106924,0.0058664154902281,0.1716870092784028,1.325763125763126,0
2019-05-08,"Earnings Scheduled For May 8, 2019",BIO,-0.0039638303809463,1.5807663410969195,-0.0281096496725362,-0.0066804957077849,0.0203837620638849,0.0172345020404804,-0.0127936935407551,0.0430676489598642,0.1967976710334789,0
2019-08-21,Stocks That Hit 52-Week Highs On Wednesday,BIO,0.0109257551123977,0.5898258478460128,0.0287958858673049,0.0105343884184161,0.026227540466654,0.0104487175089429,-0.0319387384758141,-0.0065368969209874,-0.7293168059959643,1
2019-08-21,"The Daily Biotech Pulse: Ra Medical Earns Milestone, Aimmune Doses Patient In Egg Allergy Trial, Cara In-Licenses Platform",BIO,0.0109257551123977,0.5898258478460128,0.0287958858673049,0.0105343884184161,0.026227540466654,0.0104487175089429,-0.0319387384758141,-0.0065368969209874,-0.7293168059959643,1
2019-09-23,Stocks That Hit 52-Week Highs On Tuesday,BIO,-0.0093268488929024,-0.4896385542168674,0.0162187003498746,0.0041083367721306,0.0026373806450281,0.0098758592572927,-0.0010164619205865,-0.0011695044422341,-0.0122757318224739,2
2019-11-05,"The Daily Biotech Pulse: FDA Nod For Sanofi, BioCryst's Edema Drug In Japan, Myriad's Q1 Disappointment",BIO,-0.0029475697461671,0.3044542339696525,-0.0082024926659672,0.0624509732827167,-0.0373875323158563,0.0194720238837609,-0.0104831231984352,-0.0030998452354747,-0.3876172607879925,2
2019-11-13,"The Daily Biotech Pulse: Merck Goes Shopping, Nuvectra Files For Bankruptcy Protection, Opiant Rips Higher",BIO,-0.0022680533856886,0.0028425241614553,0.0079730477618902,-0.0071500055155898,0.0201748321149004,-0.005326276617215,-0.0030998452354747,0.006279811805963,0.0408163265306122,0
2019-11-18,Stocks That Hit 52-Week Highs On Monday,BIO,0.0067155133116625,0.5237399561723886,0.0049699538061096,0.006279811805963,-0.0022680533856886,0.0079730477618902,-0.0071500055155898,0.0163000903142462,-0.4137104506232023,0
2019-11-20,Stocks That Hit 52-Week Highs On Wednesday,BIO,-0.0035153213129229,0.4080130825838102,0.0163000903142462,0.0067155133116625,0.0049699538061096,0.006279811805963,-0.0022680533856886,-0.0072483874692891,0.3147502903600465,1
2019-11-21,"The Daily Biotech Pulse: Patent Win For Cellectis, Hepion Proves Efficacy In Animal Model, Job Cuts At Neon",BIO,-0.0072483874692891,0.3147502903600465,-0.0035153213129229,0.0163000903142462,0.0067155133116625,0.0049699538061096,0.006279811805963,0.0054690354721844,0.3100706713780918,0
2019-11-25,Stocks That Hit 52-Week Highs On Monday,BIO,0.0183610194681222,-0.2528658125421443,0.0054690354721844,-0.0072483874692891,-0.0035153213129229,0.0163000903142462,0.0067155133116625,0.0071849483787655,3.509927797833935,0
2019-11-26,"The Daily Biotech Pulse: ChemoCentryx Triples On Data Readout, Global Blood Given FDA Nod, Positive Safety Review For Genfit's NASH Drug",BIO,0.0071849483787655,3.509927797833935,0.0183610194681222,0.0054690354721844,-0.0072483874692891,-0.0035153213129229,0.0163000903142462,0.0041994118457457,-0.8817290374224535,2
2019-11-26,Stocks That Hit 52-Week Highs On Tuesday,BIO,0.0071849483787655,3.509927797833935,0.0183610194681222,0.0054690354721844,-0.0072483874692891,-0.0035153213129229,0.0163000903142462,0.0041994118457457,-0.8817290374224535,2
2019-11-27,"The Daily Biotech Pulse: Tonix Says No Surprises In FDA Meeting Minutes, Aravive Offering, FDA Nod For Qiagen",BIO,0.0041994118457457,-0.8817290374224535,0.0071849483787655,0.0183610194681222,0.0054690354721844,-0.0072483874692891,-0.0035153213129229,-0.0098112898838533,-0.1649746192893401,1
2019-11-27,Stocks That Hit 52-Week Highs On Wednesday,BIO,0.0041994118457457,-0.8817290374224535,0.0071849483787655,0.0183610194681222,0.0054690354721844,-0.0072483874692891,-0.0035153213129229,-0.0098112898838533,-0.1649746192893401,1
2019-12-04,Stocks That Hit 52-Week Highs On Wednesday,BIO,-0.0005920696179915,0.1824324324324324,-0.0002690650707229,0.0062266169326041,-0.0098112898838533,0.0041994118457457,0.0071849483787655,-0.0063011536788902,1.2457142857142856,1
2019-12-05,"The Daily Biotech Pulse: Aurinia Rips Higher On Positive Readout, Sesen Bio On Track For Vicinium BLA Submission",BIO,-0.0063011536788902,1.2457142857142856,-0.0005920696179915,-0.0002690650707229,0.0062266169326041,-0.0098112898838533,0.0041994118457457,0.0140372428258011,-0.5489243580846634,0
2019-12-12,"The Daily Biotech Pulse: European Nod For Amgen, miRagen Overhauls Clinical Pipeline, Tonix Snags Patent Win",BIO,0.0307206928742478,0.0904233456637895,-0.0058201885754204,-0.0102625291811925,-0.0443346507596854,0.0140372428258011,-0.0063011536788902,-0.0222504267277742,-0.5427817565020732,1
2019-12-13,"The Daily Biotech Pulse: Second Time's The Charm For Sarepta, Pfizer's Xeljanz Snags Third Approval, NewLink Genetics Rejects Competing Offer",BIO,-0.0222504267277742,-0.5427817565020732,0.0307206928742478,-0.0058201885754204,-0.0102625291811925,-0.0443346507596854,0.0140372428258011,0.0346004729011268,2.361088211046991,0
2019-12-17,"The Daily Biotech Pulse: Roche Gets US Antitrust Clearance For Spark Purchase, An Orphan Drug Designation For Prevail, Dynavax Names CEO",BIO,-0.0049061523581438,0.1785626686288937,0.0346004729011268,-0.0222504267277742,0.0307206928742478,-0.0058201885754204,-0.0102625291811925,-0.0148730250903829,-0.5053069719042664,1
2019-12-18,"The Daily Biotech Pulse: Positive Adcom Verdict For Merck, Homology Medicine Slips On Mixed Gene Therapy Efficacy Data",BIO,-0.0148730250903829,-0.5053069719042664,-0.0049061523581438,0.0346004729011268,-0.0222504267277742,0.0307206928742478,-0.0058201885754204,0.0010009045985015,0.0631047538914597,2
2020-01-09,"The Daily Biotech Pulse: Merck's Keytruda Snags Another FDA Approval, DBV, Applied Genetic Soars On Trial Results, Globus Medical Slips On Guidance",BIO,0.0181775381389786,-0.0899293942772203,0.0032848057285215,0.0228745256929494,0.0143137576134817,-0.0144561608713253,0.0057563032452483,-0.0134026749296686,-0.3903634136382197,1
2020-01-09,Stocks That Hit 52-Week Highs On Thursday,BIO,0.0181775381389786,-0.0899293942772203,0.0032848057285215,0.0228745256929494,0.0143137576134817,-0.0144561608713253,0.0057563032452483,-0.0134026749296686,-0.3903634136382197,1
2020-01-10,Stocks That Hit 52-Week Highs On Friday,BIO,-0.0134026749296686,-0.3903634136382197,0.0181775381389786,0.0032848057285215,0.0228745256929494,0.0143137576134817,-0.0144561608713253,0.0016166709755081,0.2069658405894172,2
2020-02-14,Stocks That Hit 52-Week Highs On Friday,BIO,0.0640322897121714,2.687545520757465,0.010011209063456,0.0110368673002123,0.004896252043304,-0.0017012540804797,-0.0105280102186267,0.0094641312043386,-0.4748173019948647,0
2020-02-19,Stocks That Hit 52-Week Highs On Wednesday,BIO,0.0038286845302659,-0.3121474238435502,0.0094641312043386,0.0640322897121714,0.010011209063456,0.0110368673002123,0.004896252043304,0.0001466897072472,-0.3165664297430289,2
2020-02-19,"The Daily Biotech Pulse: FDA Snub For Merck, Priority Review For Roche's Tecentriq sBLA",BIO,0.0038286845302659,-0.3121474238435502,0.0094641312043386,0.0640322897121714,0.010011209063456,0.0110368673002123,0.004896252043304,0.0001466897072472,-0.3165664297430289,2
2020-02-20,"The Daily Biotech Pulse: Heron Pain Drug Review Extended, Disappointment For Teva In Tourette Syndrome Study",BIO,0.0001466897072472,-0.3165664297430289,0.0038286845302659,0.0094641312043386,0.0640322897121714,0.010011209063456,0.0110368673002123,-0.0209499771940658,0.2367999999999999,1
2020-02-20,Stocks That Hit 52-Week Highs On Thursday,BIO,0.0001466897072472,-0.3165664297430289,0.0038286845302659,0.0094641312043386,0.0640322897121714,0.010011209063456,0.0110368673002123,-0.0209499771940658,0.2367999999999999,1
2020-03-13,"The Daily Biotech Pulse: Roche Obtains FDA Emergency Use Authorization For COVID-19 Test, Chembio Appoints New CEO, Inovio Slumps On Earnings",BIO,0.0868097807304306,-0.240906547285954,-0.0745539146367434,-0.0593051715502347,0.0462514947611374,-0.0619927418091963,-0.0313437347335157,-0.0347336518963955,0.1282712863988204,1
2020-03-19,"The Daily Biotech Pulse: Pfizer's Eczema Drug Aces Latestage Study, Orphan Drug Designation For Dicerna, Dyadic's COVID-19 Connection",BIO,-0.0339833209109505,0.0495656617271333,0.0006131925454362,0.0687200497793518,-0.0347336518963955,0.0868097807304306,-0.0745539146367434,-0.0512975163020015,-0.0591528724440116,1
2020-04-15,"The Daily Biotech Pulse: Applied DNA Ships Vaccine Constructs For Animal Testing, Herceptin Biosimilar Now Available In US",BIO,-0.0043394134481862,-0.004931506849315,0.0004933190760381,0.0311339211942607,-0.0246116780882333,0.0882630960185177,-0.0286396527131862,0.0265464836468498,0.3507709251101321,0
2020-04-28,"The Daily Biotech Pulse: Pfizer Earnings, Roche's Spinal Muscular Dystrophy Treatment, Moderna COVID-19 Vaccine Update",BIO,-0.0290597074545119,-0.2248233215547703,0.024387421353861,0.0228180076127064,0.0044605900238865,0.0090014839063992,-0.0170373468501652,0.0129794660373248,0.331054131054131,0
2020-04-29,"The Daily Biotech Pulse: Inovio's MERS Vaccine Data, Fast Track Designation For Erytech, FDA Approves Higher Dose Of Merck's Keytruda",BIO,0.0129794660373248,0.331054131054131,-0.0290597074545119,0.024387421353861,0.0228180076127064,0.0044605900238865,0.0090014839063992,0.0087790065470758,0.4494863013698631,0
2020-04-30,"The Daily Biotech Pulse: FDA Nod For GlaxoSmithKline, Hologic To Launch Coronavirus Test, Amarin's Strong Q1",BIO,0.0087790065470758,0.4494863013698631,0.0129794660373248,-0.0290597074545119,0.024387421353861,0.0228180076127064,0.0044605900238865,-0.0188820664470501,-0.3922031896042528,1
