,date,title,stock,close,volume,1_past_close,2_past_close,3_past_close,4_past_close,5_past_close,next_close,next_volume
0,2014-10-17,TGIF As Markets Rally; S&P 500 Posts Longest Weekly Loss Streak Since 2011,CZR,0.010101000370632551,0.5526315789473684,-0.009999990463256836,0.0,0.003764141856724912,-0.003750026226043701,-0.02439022120941492,0.011250019073486328,-0.2796610169491526
5,2014-10-22,Markets Reverse Early Morning Gains Following Canadian Shooting,CZR,0.012468755871280157,-0.7630736392742796,-0.008652619716184695,0.011250019073486328,0.010101000370632551,-0.009999990463256836,0.0,-0.004926103745908295,-0.07207207207207211
11,2014-11-10,"#PreMarket Primer: Monday, November 10: Nuclear Talks Enter Second Day",CZR,-0.00943395377648304,-0.964735516372796,0.0,-0.007025810290949952,0.016666708295309363,-0.00943395377648304,0.029126186624347072,0.0,1.3214285714285716
18,2014-11-11,"#PreMarket Primer: Tuesday, November 11: China Announces Plans To Open Investment To Foreigners",CZR,0.0,1.3214285714285716,-0.00943395377648304,0.0,-0.007025810290949952,0.016666708295309363,-0.00943395377648304,0.016666708295309363,10.430769230769231
26,2014-11-20,Dow And S&P 500 Close At Record Highs In Another Quiet Trading Session,CZR,0.0023810069847565174,0.0,-0.01176475076114425,-0.0023474714423807885,-0.013888875091517927,0.00232023875048748,0.009367672606955812,0.02137770825947638,1.3877551020408165
27,2014-11-20,"Dow, S&P 500 Close At Record Highs In Another Quiet Trading Session",CZR,0.0023810069847565174,0.0,-0.01176475076114425,-0.0023474714423807885,-0.013888875091517927,0.00232023875048748,0.009367672606955812,0.02137770825947638,1.3877551020408165
31,2015-02-18,Paulson & Company's Fourth Quarter Moves: Healthcare And Beyond,CZR,-0.028235267190372282,2.2794759825327513,0.011904807858458266,0.0023865756343954825,0.00721158916075737,0.00048096561932986504,-0.0052631188687779495,0.08958834753184242,0.5619174434087884
33,2015-05-01,Vegas Gamblers Paying $800 To Watch Mayweather Vs. Pacquiao On TV,CZR,0.007092157807799149,0.3423423423423424,0.007142884390694659,0.013024624395845175,-0.012857164655412978,0.0,-0.02777775202268362,-0.001408415799858398,-0.2818791946308725
35,2015-05-15,"Leon Cooperman's Omega Advisors Sells Apple, Gilead; Buys Humana, GM And IBM",CZR,0.0165184391780564,1.5710950268503385,0.04515267812447865,0.05758431612911097,0.0056497121870149325,-0.001410469487533872,0.014306206687290102,0.009999990463256836,-0.8503450780966219
37,2015-07-21,Market Update: Tuesday's Market Movers: Labor Departments New Overtime Rules; Earnings Week!,CZR,0.0068414438780637354,0.5890985324947589,-0.0022752564477985793,-0.025498945037489285,0.0,-0.01742917669859989,0.032620916833917324,0.016987499414078844,-0.5211081794195251
42,2015-07-22,"Market Update: Wednesday's Mid-Day Movers: U.S., Asian Markets Slow; Apple, Microsoft, Chipotle, IBM And More",CZR,0.016987499414078844,-0.5211081794195251,0.0068414438780637354,-0.0022752564477985793,-0.025498945037489285,0.0,-0.01742917669859989,-0.030066761453544144,0.4862258953168044
